473286,中城村
473294,西原町
473481,与那原町
473502,南風原町
473537,渡嘉敷村
473545,座間味村
473553,粟国村
473561,渡名喜村
473570,南大東村
473588,北大東村
473596,伊平屋村
473600,伊是名村
473618,久米島町
473626,八重瀬町
473758,多良間村
473812,竹富町
473821,与那国町
